"Year","Canton","Sex","Age","Acquisition of Swiss citizenship"
"2016","Fribourg / Freiburg","Female","96 years",0
"2016","Fribourg / Freiburg","Female","97 years",0
"2016","Fribourg / Freiburg","Female","98 years",0
"2016","Fribourg / Freiburg","Female","99 years",0
"2016","Fribourg / Freiburg","Female","100 years or older",0
"2016","Solothurn","Male","0 years",3
"2016","Solothurn","Male","1 year",7
"2016","Solothurn","Male","2 years",17
"2016","Solothurn","Male","3 years",6
"2016","Solothurn","Male","4 years",7
"2016","Solothurn","Male","5 years",7
"2016","Solothurn","Male","6 years",5
"2016","Solothurn","Male","7 years",13
"2016","Solothurn","Male","8 years",8
"2016","Solothurn","Male","9 years",11
"2016","Solothurn","Male","10 years",5
"2016","Solothurn","Male","11 years",5
"2016","Solothurn","Male","12 years",9
"2016","Solothurn","Male","13 years",7
"2016","Solothurn","Male","14 years",10
"2016","Solothurn","Male","15 years",8
"2016","Solothurn","Male","16 years",14
"2016","Solothurn","Male","17 years",9
"2016","Solothurn","Male","18 years",8
"2016","Solothurn","Male","19 years",13
"2016","Solothurn","Male","20 years",9
"2016","Solothurn","Male","21 years",10
"2016","Solothurn","Male","22 years",2
"2016","Solothurn","Male","23 years",5
"2016","Solothurn","Male","24 years",3
"2016","Solothurn","Male","25 years",1
"2016","Solothurn","Male","26 years",4
"2016","Solothurn","Male","27 years",2
"2016","Solothurn","Male","28 years",7
"2016","Solothurn","Male","29 years",9
"2016","Solothurn","Male","30 years",11
"2016","Solothurn","Male","31 years",8
"2016","Solothurn","Male","32 years",8
"2016","Solothurn","Male","33 years",18
"2016","Solothurn","Male","34 years",15
"2016","Solothurn","Male","35 years",9
"2016","Solothurn","Male","36 years",13
"2016","Solothurn","Male","37 years",13
"2016","Solothurn","Male","38 years",8
"2016","Solothurn","Male","39 years",9
"2016","Solothurn","Male","40 years",5
"2016","Solothurn","Male","41 years",8
"2016","Solothurn","Male","42 years",6
"2016","Solothurn","Male","43 years",9
"2016","Solothurn","Male","44 years",7
"2016","Solothurn","Male","45 years",3
"2016","Solothurn","Male","46 years",10
"2016","Solothurn","Male","47 years",7
"2016","Solothurn","Male","48 years",11
"2016","Solothurn","Male","49 years",3
"2016","Solothurn","Male","50 years",12
"2016","Solothurn","Male","51 years",6
"2016","Solothurn","Male","52 years",6
"2016","Solothurn","Male","53 years",5
"2016","Solothurn","Male","54 years",7
"2016","Solothurn","Male","55 years",4
"2016","Solothurn","Male","56 years",1
"2016","Solothurn","Male","57 years",4
"2016","Solothurn","Male","58 years",2
"2016","Solothurn","Male","59 years",5
"2016","Solothurn","Male","60 years",2
"2016","Solothurn","Male","61 years",1
"2016","Solothurn","Male","62 years",0
"2016","Solothurn","Male","63 years",0
"2016","Solothurn","Male","64 years",0
"2016","Solothurn","Male","65 years",1
"2016","Solothurn","Male","66 years",2
"2016","Solothurn","Male","67 years",1
"2016","Solothurn","Male","68 years",1
"2016","Solothurn","Male","69 years",1
"2016","Solothurn","Male","70 years",1
"2016","Solothurn","Male","71 years",0
"2016","Solothurn","Male","72 years",1
"2016","Solothurn","Male","73 years",1
"2016","Solothurn","Male","74 years",0
"2016","Solothurn","Male","75 years",0
"2016","Solothurn","Male","76 years",0
"2016","Solothurn","Male","77 years",0
"2016","Solothurn","Male","78 years",0
"2016","Solothurn","Male","79 years",0
"2016","Solothurn","Male","80 years",0
"2016","Solothurn","Male","81 years",0
"2016","Solothurn","Male","82 years",0
"2016","Solothurn","Male","83 years",0
"2016","Solothurn","Male","84 years",0
"2016","Solothurn","Male","85 years",0
"2016","Solothurn","Male","86 years",0
"2016","Solothurn","Male","87 years",0
"2016","Solothurn","Male","88 years",0
"2016","Solothurn","Male","89 years",0
"2016","Solothurn","Male","90 years",0
"2016","Solothurn","Male","91 years",0
"2016","Solothurn","Male","92 years",0
"2016","Solothurn","Male","93 years",0
"2016","Solothurn","Male","94 years",0
"2016","Solothurn","Male","95 years",0
"2016","Solothurn","Male","96 years",0
"2016","Solothurn","Male","97 years",0
"2016","Solothurn","Male","98 years",0
"2016","Solothurn","Male","99 years",0
"2016","Solothurn","Male","100 years or older",0
"2016","Solothurn","Female","0 years",2
"2016","Solothurn","Female","1 year",11
"2016","Solothurn","Female","2 years",4
"2016","Solothurn","Female","3 years",7
"2016","Solothurn","Female","4 years",4
"2016","Solothurn","Female","5 years",11
"2016","Solothurn","Female","6 years",7
"2016","Solothurn","Female","7 years",4
"2016","Solothurn","Female","8 years",7
"2016","Solothurn","Female","9 years",5
"2016","Solothurn","Female","10 years",4
"2016","Solothurn","Female","11 years",5
"2016","Solothurn","Female","12 years",10
"2016","Solothurn","Female","13 years",12
"2016","Solothurn","Female","14 years",3
"2016","Solothurn","Female","15 years",12
"2016","Solothurn","Female","16 years",8
"2016","Solothurn","Female","17 years",10
"2016","Solothurn","Female","18 years",11
"2016","Solothurn","Female","19 years",18
"2016","Solothurn","Female","20 years",10
"2016","Solothurn","Female","21 years",15
"2016","Solothurn","Female","22 years",8
"2016","Solothurn","Female","23 years",8
"2016","Solothurn","Female","24 years",6
"2016","Solothurn","Female","25 years",8
"2016","Solothurn","Female","26 years",6
"2016","Solothurn","Female","27 years",7
"2016","Solothurn","Female","28 years",6
"2016","Solothurn","Female","29 years",9
"2016","Solothurn","Female","30 years",13
"2016","Solothurn","Female","31 years",16
"2016","Solothurn","Female","32 years",11
"2016","Solothurn","Female","33 years",8
"2016","Solothurn","Female","34 years",13
"2016","Solothurn","Female","35 years",14
"2016","Solothurn","Female","36 years",7
"2016","Solothurn","Female","37 years",11
"2016","Solothurn","Female","38 years",9
"2016","Solothurn","Female","39 years",14
"2016","Solothurn","Female","40 years",15
"2016","Solothurn","Female","41 years",16
"2016","Solothurn","Female","42 years",10
"2016","Solothurn","Female","43 years",13
"2016","Solothurn","Female","44 years",16
"2016","Solothurn","Female","45 years",12
"2016","Solothurn","Female","46 years",7
"2016","Solothurn","Female","47 years",13
"2016","Solothurn","Female","48 years",10
"2016","Solothurn","Female","49 years",12
"2016","Solothurn","Female","50 years",10
"2016","Solothurn","Female","51 years",7
"2016","Solothurn","Female","52 years",4
"2016","Solothurn","Female","53 years",6
"2016","Solothurn","Female","54 years",3
"2016","Solothurn","Female","55 years",5
"2016","Solothurn","Female","56 years",5
"2016","Solothurn","Female","57 years",2
"2016","Solothurn","Female","58 years",3
"2016","Solothurn","Female","59 years",2
"2016","Solothurn","Female","60 years",1
"2016","Solothurn","Female","61 years",1
"2016","Solothurn","Female","62 years",0
"2016","Solothurn","Female","63 years",0
"2016","Solothurn","Female","64 years",0
"2016","Solothurn","Female","65 years",0
"2016","Solothurn","Female","66 years",2
"2016","Solothurn","Female","67 years",0
"2016","Solothurn","Female","68 years",1
"2016","Solothurn","Female","69 years",1
"2016","Solothurn","Female","70 years",0
"2016","Solothurn","Female","71 years",0
"2016","Solothurn","Female","72 years",0
"2016","Solothurn","Female","73 years",0
"2016","Solothurn","Female","74 years",0
"2016","Solothurn","Female","75 years",0
"2016","Solothurn","Female","76 years",0
"2016","Solothurn","Female","77 years",0
"2016","Solothurn","Female","78 years",0
"2016","Solothurn","Female","79 years",0
"2016","Solothurn","Female","80 years",0
"2016","Solothurn","Female","81 years",0
"2016","Solothurn","Female","82 years",0
"2016","Solothurn","Female","83 years",0
"2016","Solothurn","Female","84 years",0
"2016","Solothurn","Female","85 years",0
"2016","Solothurn","Female","86 years",0
"2016","Solothurn","Female","87 years",0
"2016","Solothurn","Female","88 years",0
"2016","Solothurn","Female","89 years",0
"2016","Solothurn","Female","90 years",0
"2016","Solothurn","Female","91 years",0
"2016","Solothurn","Female","92 years",0
"2016","Solothurn","Female","93 years",0
"2016","Solothurn","Female","94 years",0
"2016","Solothurn","Female","95 years",0
"2016","Solothurn","Female","96 years",0
"2016","Solothurn","Female","97 years",0
"2016","Solothurn","Female","98 years",0
"2016","Solothurn","Female","99 years",0
"2016","Solothurn","Female","100 years or older",0
"2016","Basel-Stadt","Male","0 years",1
"2016","Basel-Stadt","Male","1 year",4
"2016","Basel-Stadt","Male","2 years",7
"2016","Basel-Stadt","Male","3 years",3
"2016","Basel-Stadt","Male","4 years",5
"2016","Basel-Stadt","Male","5 years",5
"2016","Basel-Stadt","Male","6 years",7
"2016","Basel-Stadt","Male","7 years",3
"2016","Basel-Stadt","Male","8 years",7
"2016","Basel-Stadt","Male","9 years",7
"2016","Basel-Stadt","Male","10 years",8
"2016","Basel-Stadt","Male","11 years",7
"2016","Basel-Stadt","Male","12 years",9
"2016","Basel-Stadt","Male","13 years",11
"2016","Basel-Stadt","Male","14 years",15
"2016","Basel-Stadt","Male","15 years",10
"2016","Basel-Stadt","Male","16 years",9
"2016","Basel-Stadt","Male","17 years",8
"2016","Basel-Stadt","Male","18 years",11
"2016","Basel-Stadt","Male","19 years",9
"2016","Basel-Stadt","Male","20 years",9
"2016","Basel-Stadt","Male","21 years",2
"2016","Basel-Stadt","Male","22 years",4
"2016","Basel-Stadt","Male","23 years",4
"2016","Basel-Stadt","Male","24 years",3
"2016","Basel-Stadt","Male","25 years",2
"2016","Basel-Stadt","Male","26 years",0
"2016","Basel-Stadt","Male","27 years",2
"2016","Basel-Stadt","Male","28 years",4
"2016","Basel-Stadt","Male","29 years",6
"2016","Basel-Stadt","Male","30 years",5
"2016","Basel-Stadt","Male","31 years",9
"2016","Basel-Stadt","Male","32 years",2
"2016","Basel-Stadt","Male","33 years",8
"2016","Basel-Stadt","Male","34 years",8
"2016","Basel-Stadt","Male","35 years",13
"2016","Basel-Stadt","Male","36 years",7
"2016","Basel-Stadt","Male","37 years",7
"2016","Basel-Stadt","Male","38 years",14
"2016","Basel-Stadt","Male","39 years",9
"2016","Basel-Stadt","Male","40 years",12
"2016","Basel-Stadt","Male","41 years",9
"2016","Basel-Stadt","Male","42 years",8
"2016","Basel-Stadt","Male","43 years",9
"2016","Basel-Stadt","Male","44 years",12
"2016","Basel-Stadt","Male","45 years",10
"2016","Basel-Stadt","Male","46 years",14
"2016","Basel-Stadt","Male","47 years",7
"2016","Basel-Stadt","Male","48 years",8
"2016","Basel-Stadt","Male","49 years",7
"2016","Basel-Stadt","Male","50 years",4
"2016","Basel-Stadt","Male","51 years",7
"2016","Basel-Stadt","Male","52 years",11
"2016","Basel-Stadt","Male","53 years",6
"2016","Basel-Stadt","Male","54 years",6
"2016","Basel-Stadt","Male","55 years",6
"2016","Basel-Stadt","Male","56 years",5
"2016","Basel-Stadt","Male","57 years",4
"2016","Basel-Stadt","Male","58 years",4
"2016","Basel-Stadt","Male","59 years",4
"2016","Basel-Stadt","Male","60 years",4
"2016","Basel-Stadt","Male","61 years",5
"2016","Basel-Stadt","Male","62 years",1
"2016","Basel-Stadt","Male","63 years",1
"2016","Basel-Stadt","Male","64 years",3
"2016","Basel-Stadt","Male","65 years",1
"2016","Basel-Stadt","Male","66 years",2
"2016","Basel-Stadt","Male","67 years",1
"2016","Basel-Stadt","Male","68 years",4
"2016","Basel-Stadt","Male","69 years",1
"2016","Basel-Stadt","Male","70 years",2
"2016","Basel-Stadt","Male","71 years",1
"2016","Basel-Stadt","Male","72 years",0
"2016","Basel-Stadt","Male","73 years",1
"2016","Basel-Stadt","Male","74 years",0
"2016","Basel-Stadt","Male","75 years",0
"2016","Basel-Stadt","Male","76 years",1
"2016","Basel-Stadt","Male","77 years",2
"2016","Basel-Stadt","Male","78 years",2
"2016","Basel-Stadt","Male","79 years",0
"2016","Basel-Stadt","Male","80 years",1
"2016","Basel-Stadt","Male","81 years",0
"2016","Basel-Stadt","Male","82 years",0
"2016","Basel-Stadt","Male","83 years",0
"2016","Basel-Stadt","Male","84 years",0
"2016","Basel-Stadt","Male","85 years",0
"2016","Basel-Stadt","Male","86 years",1
"2016","Basel-Stadt","Male","87 years",0
"2016","Basel-Stadt","Male","88 years",0
"2016","Basel-Stadt","Male","89 years",0
"2016","Basel-Stadt","Male","90 years",0
"2016","Basel-Stadt","Male","91 years",0
"2016","Basel-Stadt","Male","92 years",0
"2016","Basel-Stadt","Male","93 years",0
"2016","Basel-Stadt","Male","94 years",0
"2016","Basel-Stadt","Male","95 years",0
"2016","Basel-Stadt","Male","96 years",0
"2016","Basel-Stadt","Male","97 years",0
"2016","Basel-Stadt","Male","98 years",0
"2016","Basel-Stadt","Male","99 years",0
"2016","Basel-Stadt","Male","100 years or older",0
"2016","Basel-Stadt","Female","0 years",0
"2016","Basel-Stadt","Female","1 year",7
"2016","Basel-Stadt","Female","2 years",9
"2016","Basel-Stadt","Female","3 years",5
"2016","Basel-Stadt","Female","4 years",5
"2016","Basel-Stadt","Female","5 years",3
"2016","Basel-Stadt","Female","6 years",5
"2016","Basel-Stadt","Female","7 years",9
"2016","Basel-Stadt","Female","8 years",4
"2016","Basel-Stadt","Female","9 years",3
"2016","Basel-Stadt","Female","10 years",3
"2016","Basel-Stadt","Female","11 years",4
"2016","Basel-Stadt","Female","12 years",9
"2016","Basel-Stadt","Female","13 years",6
"2016","Basel-Stadt","Female","14 years",7
"2016","Basel-Stadt","Female","15 years",9
"2016","Basel-Stadt","Female","16 years",7
"2016","Basel-Stadt","Female","17 years",10
"2016","Basel-Stadt","Female","18 years",12
"2016","Basel-Stadt","Female","19 years",5
"2016","Basel-Stadt","Female","20 years",12
"2016","Basel-Stadt","Female","21 years",12
"2016","Basel-Stadt","Female","22 years",4
"2016","Basel-Stadt","Female","23 years",4
"2016","Basel-Stadt","Female","24 years",13
"2016","Basel-Stadt","Female","25 years",5
"2016","Basel-Stadt","Female","26 years",11
"2016","Basel-Stadt","Female","27 years",8
"2016","Basel-Stadt","Female","28 years",5
"2016","Basel-Stadt","Female","29 years",1
"2016","Basel-Stadt","Female","30 years",8
"2016","Basel-Stadt","Female","31 years",12
"2016","Basel-Stadt","Female","32 years",9
"2016","Basel-Stadt","Female","33 years",8
"2016","Basel-Stadt","Female","34 years",15
"2016","Basel-Stadt","Female","35 years",4
"2016","Basel-Stadt","Female","36 years",14
"2016","Basel-Stadt","Female","37 years",8
"2016","Basel-Stadt","Female","38 years",16
"2016","Basel-Stadt","Female","39 years",17
"2016","Basel-Stadt","Female","40 years",11
"2016","Basel-Stadt","Female","41 years",13
"2016","Basel-Stadt","Female","42 years",13
"2016","Basel-Stadt","Female","43 years",11
"2016","Basel-Stadt","Female","44 years",14
"2016","Basel-Stadt","Female","45 years",7
"2016","Basel-Stadt","Female","46 years",10
"2016","Basel-Stadt","Female","47 years",6
"2016","Basel-Stadt","Female","48 years",13
"2016","Basel-Stadt","Female","49 years",10
"2016","Basel-Stadt","Female","50 years",6
"2016","Basel-Stadt","Female","51 years",6
"2016","Basel-Stadt","Female","52 years",6
"2016","Basel-Stadt","Female","53 years",5
"2016","Basel-Stadt","Female","54 years",4
"2016","Basel-Stadt","Female","55 years",8
"2016","Basel-Stadt","Female","56 years",6
"2016","Basel-Stadt","Female","57 years",7
"2016","Basel-Stadt","Female","58 years",4
"2016","Basel-Stadt","Female","59 years",7
"2016","Basel-Stadt","Female","60 years",1
"2016","Basel-Stadt","Female","61 years",2
"2016","Basel-Stadt","Female","62 years",1
"2016","Basel-Stadt","Female","63 years",2
"2016","Basel-Stadt","Female","64 years",2
"2016","Basel-Stadt","Female","65 years",1
"2016","Basel-Stadt","Female","66 years",1
"2016","Basel-Stadt","Female","67 years",0
"2016","Basel-Stadt","Female","68 years",1
"2016","Basel-Stadt","Female","69 years",2
"2016","Basel-Stadt","Female","70 years",2
"2016","Basel-Stadt","Female","71 years",0
"2016","Basel-Stadt","Female","72 years",0
"2016","Basel-Stadt","Female","73 years",0
"2016","Basel-Stadt","Female","74 years",1
"2016","Basel-Stadt","Female","75 years",0
"2016","Basel-Stadt","Female","76 years",0
"2016","Basel-Stadt","Female","77 years",2
"2016","Basel-Stadt","Female","78 years",0
"2016","Basel-Stadt","Female","79 years",0
"2016","Basel-Stadt","Female","80 years",0
"2016","Basel-Stadt","Female","81 years",0
"2016","Basel-Stadt","Female","82 years",0
"2016","Basel-Stadt","Female","83 years",0
"2016","Basel-Stadt","Female","84 years",0
"2016","Basel-Stadt","Female","85 years",0
"2016","Basel-Stadt","Female","86 years",0
"2016","Basel-Stadt","Female","87 years",0
"2016","Basel-Stadt","Female","88 years",0
"2016","Basel-Stadt","Female","89 years",0
"2016","Basel-Stadt","Female","90 years",0
"2016","Basel-Stadt","Female","91 years",0
"2016","Basel-Stadt","Female","92 years",0
"2016","Basel-Stadt","Female","93 years",0
"2016","Basel-Stadt","Female","94 years",0
"2016","Basel-Stadt","Female","95 years",0
"2016","Basel-Stadt","Female","96 years",0
"2016","Basel-Stadt","Female","97 years",0
"2016","Basel-Stadt","Female","98 years",0
"2016","Basel-Stadt","Female","99 years",0
"2016","Basel-Stadt","Female","100 years or older",0
"2016","Basel-Landschaft","Male","0 years",1
"2016","Basel-Landschaft","Male","1 year",3
"2016","Basel-Landschaft","Male","2 years",5
"2016","Basel-Landschaft","Male","3 years",5
"2016","Basel-Landschaft","Male","4 years",2
"2016","Basel-Landschaft","Male","5 years",4
"2016","Basel-Landschaft","Male","6 years",6
"2016","Basel-Landschaft","Male","7 years",1
"2016","Basel-Landschaft","Male","8 years",4
"2016","Basel-Landschaft","Male","9 years",5
"2016","Basel-Landschaft","Male","10 years",8
"2016","Basel-Landschaft","Male","11 years",6
"2016","Basel-Landschaft","Male","12 years",9
"2016","Basel-Landschaft","Male","13 years",10
"2016","Basel-Landschaft","Male","14 years",16
"2016","Basel-Landschaft","Male","15 years",19
"2016","Basel-Landschaft","Male","16 years",11
"2016","Basel-Landschaft","Male","17 years",15
"2016","Basel-Landschaft","Male","18 years",15
"2016","Basel-Landschaft","Male","19 years",10
"2016","Basel-Landschaft","Male","20 years",8
"2016","Basel-Landschaft","Male","21 years",5
"2016","Basel-Landschaft","Male","22 years",2
"2016","Basel-Landschaft","Male","23 years",7
"2016","Basel-Landschaft","Male","24 years",5
"2016","Basel-Landschaft","Male","25 years",4
"2016","Basel-Landschaft","Male","26 years",2
"2016","Basel-Landschaft","Male","27 years",4
"2016","Basel-Landschaft","Male","28 years",5
"2016","Basel-Landschaft","Male","29 years",6
"2016","Basel-Landschaft","Male","30 years",6
"2016","Basel-Landschaft","Male","31 years",5
"2016","Basel-Landschaft","Male","32 years",9
"2016","Basel-Landschaft","Male","33 years",5
"2016","Basel-Landschaft","Male","34 years",7
"2016","Basel-Landschaft","Male","35 years",7
"2016","Basel-Landschaft","Male","36 years",14
"2016","Basel-Landschaft","Male","37 years",10
"2016","Basel-Landschaft","Male","38 years",11
"2016","Basel-Landschaft","Male","39 years",15
"2016","Basel-Landschaft","Male","40 years",9
"2016","Basel-Landschaft","Male","41 years",15
"2016","Basel-Landschaft","Male","42 years",10
"2016","Basel-Landschaft","Male","43 years",13
"2016","Basel-Landschaft","Male","44 years",11
"2016","Basel-Landschaft","Male","45 years",3
"2016","Basel-Landschaft","Male","46 years",8
"2016","Basel-Landschaft","Male","47 years",9
"2016","Basel-Landschaft","Male","48 years",8
"2016","Basel-Landschaft","Male","49 years",14
"2016","Basel-Landschaft","Male","50 years",6
"2016","Basel-Landschaft","Male","51 years",14
"2016","Basel-Landschaft","Male","52 years",9
"2016","Basel-Landschaft","Male","53 years",6
"2016","Basel-Landschaft","Male","54 years",2
"2016","Basel-Landschaft","Male","55 years",10
"2016","Basel-Landschaft","Male","56 years",7
"2016","Basel-Landschaft","Male","57 years",6
"2016","Basel-Landschaft","Male","58 years",2
"2016","Basel-Landschaft","Male","59 years",3
"2016","Basel-Landschaft","Male","60 years",2
"2016","Basel-Landschaft","Male","61 years",5
"2016","Basel-Landschaft","Male","62 years",3
"2016","Basel-Landschaft","Male","63 years",6
"2016","Basel-Landschaft","Male","64 years",4
"2016","Basel-Landschaft","Male","65 years",1
"2016","Basel-Landschaft","Male","66 years",1
"2016","Basel-Landschaft","Male","67 years",1
"2016","Basel-Landschaft","Male","68 years",0
"2016","Basel-Landschaft","Male","69 years",1
"2016","Basel-Landschaft","Male","70 years",0
"2016","Basel-Landschaft","Male","71 years",0
"2016","Basel-Landschaft","Male","72 years",1
"2016","Basel-Landschaft","Male","73 years",0
"2016","Basel-Landschaft","Male","74 years",2
"2016","Basel-Landschaft","Male","75 years",0
"2016","Basel-Landschaft","Male","76 years",1
"2016","Basel-Landschaft","Male","77 years",0
"2016","Basel-Landschaft","Male","78 years",0
"2016","Basel-Landschaft","Male","79 years",0
"2016","Basel-Landschaft","Male","80 years",0
"2016","Basel-Landschaft","Male","81 years",0
"2016","Basel-Landschaft","Male","82 years",0
"2016","Basel-Landschaft","Male","83 years",0
"2016","Basel-Landschaft","Male","84 years",0
"2016","Basel-Landschaft","Male","85 years",0
"2016","Basel-Landschaft","Male","86 years",0
"2016","Basel-Landschaft","Male","87 years",0
"2016","Basel-Landschaft","Male","88 years",0
"2016","Basel-Landschaft","Male","89 years",0
"2016","Basel-Landschaft","Male","90 years",0
"2016","Basel-Landschaft","Male","91 years",0
"2016","Basel-Landschaft","Male","92 years",0
"2016","Basel-Landschaft","Male","93 years",0
"2016","Basel-Landschaft","Male","94 years",0
"2016","Basel-Landschaft","Male","95 years",0
"2016","Basel-Landschaft","Male","96 years",0
"2016","Basel-Landschaft","Male","97 years",0
"2016","Basel-Landschaft","Male","98 years",0
"2016","Basel-Landschaft","Male","99 years",0
"2016","Basel-Landschaft","Male","100 years or older",0
"2016","Basel-Landschaft","Female","0 years",1
"2016","Basel-Landschaft","Female","1 year",4
"2016","Basel-Landschaft","Female","2 years",1
"2016","Basel-Landschaft","Female","3 years",1
"2016","Basel-Landschaft","Female","4 years",3
"2016","Basel-Landschaft","Female","5 years",4
"2016","Basel-Landschaft","Female","6 years",6
"2016","Basel-Landschaft","Female","7 years",3
"2016","Basel-Landschaft","Female","8 years",2
"2016","Basel-Landschaft","Female","9 years",4
"2016","Basel-Landschaft","Female","10 years",8
"2016","Basel-Landschaft","Female","11 years",3
"2016","Basel-Landschaft","Female","12 years",7
"2016","Basel-Landschaft","Female","13 years",13
"2016","Basel-Landschaft","Female","14 years",11
"2016","Basel-Landschaft","Female","15 years",12
"2016","Basel-Landschaft","Female","16 years",9
"2016","Basel-Landschaft","Female","17 years",11
"2016","Basel-Landschaft","Female","18 years",19
"2016","Basel-Landschaft","Female","19 years",15
"2016","Basel-Landschaft","Female","20 years",15
"2016","Basel-Landschaft","Female","21 years",15
"2016","Basel-Landschaft","Female","22 years",10
"2016","Basel-Landschaft","Female","23 years",11
"2016","Basel-Landschaft","Female","24 years",10
"2016","Basel-Landschaft","Female","25 years",9
"2016","Basel-Landschaft","Female","26 years",6
"2016","Basel-Landschaft","Female","27 years",7
"2016","Basel-Landschaft","Female","28 years",4
"2016","Basel-Landschaft","Female","29 years",8
"2016","Basel-Landschaft","Female","30 years",8
"2016","Basel-Landschaft","Female","31 years",15
"2016","Basel-Landschaft","Female","32 years",9
"2016","Basel-Landschaft","Female","33 years",7
"2016","Basel-Landschaft","Female","34 years",11
"2016","Basel-Landschaft","Female","35 years",16
"2016","Basel-Landschaft","Female","36 years",13
"2016","Basel-Landschaft","Female","37 years",7
"2016","Basel-Landschaft","Female","38 years",8
"2016","Basel-Landschaft","Female","39 years",14
"2016","Basel-Landschaft","Female","40 years",10
"2016","Basel-Landschaft","Female","41 years",15
"2016","Basel-Landschaft","Female","42 years",9
"2016","Basel-Landschaft","Female","43 years",10
"2016","Basel-Landschaft","Female","44 years",10
"2016","Basel-Landschaft","Female","45 years",8
"2016","Basel-Landschaft","Female","46 years",10
"2016","Basel-Landschaft","Female","47 years",13
"2016","Basel-Landschaft","Female","48 years",5
"2016","Basel-Landschaft","Female","49 years",11
"2016","Basel-Landschaft","Female","50 years",10
"2016","Basel-Landschaft","Female","51 years",8
"2016","Basel-Landschaft","Female","52 years",6
"2016","Basel-Landschaft","Female","53 years",5
"2016","Basel-Landschaft","Female","54 years",4
"2016","Basel-Landschaft","Female","55 years",5
"2016","Basel-Landschaft","Female","56 years",6
"2016","Basel-Landschaft","Female","57 years",1
"2016","Basel-Landschaft","Female","58 years",4
"2016","Basel-Landschaft","Female","59 years",2
"2016","Basel-Landschaft","Female","60 years",5
"2016","Basel-Landschaft","Female","61 years",1
"2016","Basel-Landschaft","Female","62 years",2
"2016","Basel-Landschaft","Female","63 years",0
"2016","Basel-Landschaft","Female","64 years",1
"2016","Basel-Landschaft","Female","65 years",0
"2016","Basel-Landschaft","Female","66 years",0
"2016","Basel-Landschaft","Female","67 years",0
"2016","Basel-Landschaft","Female","68 years",0
"2016","Basel-Landschaft","Female","69 years",2
"2016","Basel-Landschaft","Female","70 years",1
"2016","Basel-Landschaft","Female","71 years",0
"2016","Basel-Landschaft","Female","72 years",1
"2016","Basel-Landschaft","Female","73 years",0
"2016","Basel-Landschaft","Female","74 years",0
"2016","Basel-Landschaft","Female","75 years",0
"2016","Basel-Landschaft","Female","76 years",0
"2016","Basel-Landschaft","Female","77 years",0
"2016","Basel-Landschaft","Female","78 years",0
"2016","Basel-Landschaft","Female","79 years",0
"2016","Basel-Landschaft","Female","80 years",0
"2016","Basel-Landschaft","Female","81 years",0
"2016","Basel-Landschaft","Female","82 years",0
"2016","Basel-Landschaft","Female","83 years",0
"2016","Basel-Landschaft","Female","84 years",0
"2016","Basel-Landschaft","Female","85 years",0
"2016","Basel-Landschaft","Female","86 years",0
"2016","Basel-Landschaft","Female","87 years",0
"2016","Basel-Landschaft","Female","88 years",0
"2016","Basel-Landschaft","Female","89 years",0
"2016","Basel-Landschaft","Female","90 years",0
"2016","Basel-Landschaft","Female","91 years",0
"2016","Basel-Landschaft","Female","92 years",0
"2016","Basel-Landschaft","Female","93 years",0
"2016","Basel-Landschaft","Female","94 years",0
"2016","Basel-Landschaft","Female","95 years",0
"2016","Basel-Landschaft","Female","96 years",0
"2016","Basel-Landschaft","Female","97 years",0
"2016","Basel-Landschaft","Female","98 years",0
"2016","Basel-Landschaft","Female","99 years",0
"2016","Basel-Landschaft","Female","100 years or older",0
"2016","Schaffhausen","Male","0 years",2
"2016","Schaffhausen","Male","1 year",1
"2016","Schaffhausen","Male","2 years",1
"2016","Schaffhausen","Male","3 years",4
"2016","Schaffhausen","Male","4 years",1
"2016","Schaffhausen","Male","5 years",1
"2016","Schaffhausen","Male","6 years",3
"2016","Schaffhausen","Male","7 years",1
"2016","Schaffhausen","Male","8 years",1
"2016","Schaffhausen","Male","9 years",0
"2016","Schaffhausen","Male","10 years",5
"2016","Schaffhausen","Male","11 years",5
"2016","Schaffhausen","Male","12 years",1
"2016","Schaffhausen","Male","13 years",3
"2016","Schaffhausen","Male","14 years",2
"2016","Schaffhausen","Male","15 years",4
"2016","Schaffhausen","Male","16 years",4
"2016","Schaffhausen","Male","17 years",1
"2016","Schaffhausen","Male","18 years",2
"2016","Schaffhausen","Male","19 years",4
"2016","Schaffhausen","Male","20 years",2
"2016","Schaffhausen","Male","21 years",0
"2016","Schaffhausen","Male","22 years",1
"2016","Schaffhausen","Male","23 years",2
"2016","Schaffhausen","Male","24 years",1
"2016","Schaffhausen","Male","25 years",0
"2016","Schaffhausen","Male","26 years",1
"2016","Schaffhausen","Male","27 years",0
"2016","Schaffhausen","Male","28 years",0
"2016","Schaffhausen","Male","29 years",1
"2016","Schaffhausen","Male","30 years",2
"2016","Schaffhausen","Male","31 years",3
"2016","Schaffhausen","Male","32 years",5
"2016","Schaffhausen","Male","33 years",1
"2016","Schaffhausen","Male","34 years",5
"2016","Schaffhausen","Male","35 years",3
"2016","Schaffhausen","Male","36 years",3
"2016","Schaffhausen","Male","37 years",2
"2016","Schaffhausen","Male","38 years",2
"2016","Schaffhausen","Male","39 years",3
"2016","Schaffhausen","Male","40 years",3
"2016","Schaffhausen","Male","41 years",7
