"Year","Canton","Less than 20 years Less than 20 years","Less than 20 years 20-29 years","Less than 20 years 30-39 years","Less than 20 years 40-49 years","Less than 20 years 50-59 years","Less than 20 years 60-69 years","Less than 20 years 70-79 years","Less than 20 years 80-89 years","Less than 20 years 90 years or more","20-29 years Less than 20 years","20-29 years 20-29 years","20-29 years 30-39 years","20-29 years 40-49 years","20-29 years 50-59 years","20-29 years 60-69 years","20-29 years 70-79 years","20-29 years 80-89 years","20-29 years 90 years or more","30-39 years Less than 20 years","30-39 years 20-29 years","30-39 years 30-39 years","30-39 years 40-49 years","30-39 years 50-59 years","30-39 years 60-69 years","30-39 years 70-79 years","30-39 years 80-89 years","30-39 years 90 years or more","40-49 years Less than 20 years","40-49 years 20-29 years","40-49 years 30-39 years","40-49 years 40-49 years","40-49 years 50-59 years","40-49 years 60-69 years","40-49 years 70-79 years","40-49 years 80-89 years","40-49 years 90 years or more","50-59 years Less than 20 years","50-59 years 20-29 years","50-59 years 30-39 years","50-59 years 40-49 years","50-59 years 50-59 years","50-59 years 60-69 years","50-59 years 70-79 years","50-59 years 80-89 years","50-59 years 90 years or more","60-69 years Less than 20 years","60-69 years 20-29 years","60-69 years 30-39 years","60-69 years 40-49 years","60-69 years 50-59 years","60-69 years 60-69 years","60-69 years 70-79 years","60-69 years 80-89 years","60-69 years 90 years or more","70-79 years Less than 20 years","70-79 years 20-29 years","70-79 years 30-39 years","70-79 years 40-49 years","70-79 years 50-59 years","70-79 years 60-69 years","70-79 years 70-79 years","70-79 years 80-89 years","70-79 years 90 years or more","80-89 years Less than 20 years","80-89 years 20-29 years","80-89 years 30-39 years","80-89 years 40-49 years","80-89 years 50-59 years","80-89 years 60-69 years","80-89 years 70-79 years","80-89 years 80-89 years","80-89 years 90 years or more","90 years or more Less than 20 years","90 years or more 20-29 years","90 years or more 30-39 years","90 years or more 40-49 years","90 years or more 50-59 years","90 years or more 60-69 years","90 years or more 70-79 years","90 years or more 80-89 years","90 years or more 90 years or more"
"2013","Aargau",0,0,0,0,0,0,0,0,0,1,42,9,1,0,0,0,0,0,0,46,160,31,7,4,0,0,0,0,6,117,272,32,2,1,0,0,0,2,17,123,198,15,0,0,0,0,0,4,10,47,51,3,0,0,0,0,0,3,3,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Thurgau",0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,21,54,7,2,0,0,0,0,0,3,40,101,15,2,0,0,0,0,3,9,47,61,2,0,0,0,0,0,3,11,23,22,0,0,0,0,0,1,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Ticino",0,0,0,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,27,108,27,5,1,0,0,0,0,3,66,147,29,2,0,0,0,0,2,24,62,72,12,2,0,0,0,0,9,16,18,29,3,0,0,0,0,2,0,3,8,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Vaud",0,0,0,0,0,0,0,0,0,0,55,16,1,0,0,0,0,0,0,83,291,75,12,4,1,0,0,0,12,173,331,65,8,1,0,0,0,9,35,159,200,16,1,0,0,0,0,11,16,41,68,3,0,0,0,0,1,3,5,15,5,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"2013","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,26,91,23,4,1,0,0,0,0,3,84,142,14,0,0,0,0,0,0,10,52,78,8,1,0,0,0,0,3,6,18,16,1,0,0,0,0,0,1,2,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2013","Neuchâtel",0,0,0,0,0,0,0,0,0,0,19,6,1,1,0,0,0,0,0,29,64,19,12,4,0,0,0,0,3,50,90,17,4,0,0,0,0,3,7,38,65,5,0,0,0,0,1,8,5,21,18,3,0,0,0,0,0,0,2,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2013","Genève",0,0,0,0,0,0,0,0,0,0,40,17,2,0,0,0,0,0,0,60,198,52,20,4,0,0,0,0,8,126,241,44,14,3,0,0,0,4,33,107,109,12,0,0,0,0,0,9,21,41,28,2,0,0,0,0,5,2,5,11,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2013","Jura",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,31,5,2,0,0,0,0,0,0,13,33,1,0,0,0,0,0,0,3,21,15,2,0,0,0,0,0,1,1,9,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Zürich",0,0,0,0,0,0,0,0,0,3,134,43,6,2,1,0,0,0,0,172,443,110,45,5,0,0,0,0,21,276,614,111,19,4,0,0,0,2,65,267,391,36,5,0,0,0,0,20,58,132,100,6,1,0,0,1,5,12,16,25,20,1,0,0,0,0,2,0,2,6,1,0,0,0,0,0,0,0,0,0,1
"2014","Bern / Berne",0,0,0,0,0,0,0,0,0,3,84,14,4,2,0,0,0,0,0,90,261,66,19,1,0,0,0,0,14,169,411,68,11,1,1,0,0,1,42,206,284,20,1,0,0,0,2,13,33,94,90,8,0,0,0,0,2,3,8,12,12,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"2014","Luzern",0,0,0,0,0,0,0,0,0,0,19,10,1,0,1,0,0,0,0,26,77,22,5,0,0,0,0,0,7,54,135,24,3,0,0,0,0,2,11,59,118,5,0,0,0,0,0,4,10,28,29,2,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"2014","Uri",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,1,6,6,1,1,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Schwyz",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,40,7,1,1,0,0,0,0,1,26,50,9,1,1,0,0,0,0,10,37,43,4,0,0,0,0,0,1,2,9,10,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Obwalden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,1,0,0,0,0,6,10,2,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Nidwalden",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,2,15,20,1,0,0,0,0,0,0,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Glarus",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,0,0,4,13,5,1,0,0,0,0,0,1,7,6,1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2014","Zug",0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,18,3,1,0,0,0,0,0,2,19,41,6,1,0,0,0,0,0,2,24,41,4,0,0,0,0,0,0,1,19,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2014","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,32,77,31,5,0,0,0,0,0,1,58,138,25,0,1,0,0,0,2,9,65,67,6,1,0,0,0,0,2,6,32,26,0,0,0,0,0,1,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Solothurn",0,0,0,0,0,0,0,0,0,0,14,4,0,1,0,0,0,0,0,24,69,15,4,0,0,0,0,0,4,49,112,22,0,0,0,0,0,0,8,66,64,5,0,0,0,0,0,6,10,22,25,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,28,8,1,0,0,0,0,0,0,23,65,14,4,0,1,0,0,0,0,39,50,13,4,0,0,0,0,1,11,30,54,6,0,0,0,0,0,0,8,19,17,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"2014","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,19,5,1,0,0,0,0,0,0,22,67,13,2,0,0,0,0,0,1,49,105,16,1,0,0,0,0,1,7,61,101,5,0,0,0,0,0,3,6,23,24,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"2014","Schaffhausen",0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,23,6,1,1,0,0,0,0,2,11,30,8,0,0,0,0,0,0,1,15,35,1,0,0,0,0,0,0,2,8,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2014","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,7,25,3,0,0,0,0,0,0,1,16,19,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","St. Gallen",0,0,0,0,0,0,0,0,0,1,36,7,1,0,0,0,0,0,0,47,119,23,7,2,1,0,0,0,7,78,212,20,3,0,0,0,0,4,23,93,136,11,0,0,0,0,1,5,18,48,26,1,0,0,0,0,1,2,9,5,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0
"2014","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,1,7,52,4,1,1,0,0,0,0,3,36,80,9,0,0,0,0,0,0,4,34,53,3,0,0,0,0,0,1,5,18,14,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2014","Aargau",0,0,0,0,0,0,0,0,0,0,45,11,1,0,0,0,0,0,0,70,170,23,4,3,0,0,0,0,10,136,242,32,2,2,0,0,0,1,27,123,205,9,0,0,0,0,0,2,10,41,41,4,0,0,0,0,1,3,6,9,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2014","Thurgau",0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,18,69,12,2,0,0,0,0,0,5,50,95,10,0,1,0,0,0,0,4,53,74,5,0,0,0,0,1,3,12,29,22,2,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Ticino",0,0,0,0,0,0,0,0,0,1,14,3,0,1,0,0,0,0,0,30,86,24,3,0,1,0,0,0,3,67,145,27,2,0,0,0,0,1,24,80,82,11,1,0,0,0,0,4,16,26,20,3,1,0,0,0,0,7,6,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2014","Vaud",0,0,0,0,0,0,0,0,0,0,45,13,2,1,0,0,0,0,1,71,222,63,10,7,1,0,0,0,12,148,299,59,7,0,0,0,0,0,33,142,164,17,1,0,0,0,0,11,20,59,69,1,0,0,0,0,0,6,3,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2014","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,0,36,95,21,2,0,0,0,0,0,5,60,142,17,2,0,0,0,0,1,9,68,78,9,1,0,0,0,0,2,9,30,23,0,0,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
"2014","Neuchâtel",0,0,0,0,0,0,0,0,0,1,20,3,1,0,0,0,0,0,0,21,66,16,9,1,0,0,0,0,3,54,82,21,1,0,0,0,0,0,11,47,52,6,1,0,0,0,0,6,5,12,17,1,0,0,0,0,0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Genève",0,0,0,0,0,0,0,0,0,0,33,16,0,1,1,0,0,0,0,50,202,37,21,3,1,0,0,0,11,108,202,47,13,0,0,0,0,7,24,111,122,15,0,0,0,0,0,10,17,33,45,1,0,0,0,0,1,5,4,9,10,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"2014","Jura",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,21,3,1,2,0,0,0,0,0,12,30,2,0,0,0,0,0,0,5,20,20,1,0,0,0,0,0,2,2,6,19,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Zürich",0,0,0,0,0,0,0,0,0,0,111,47,6,0,0,0,0,0,0,143,462,121,45,8,2,0,0,0,17,285,601,114,17,6,0,0,0,6,58,308,375,34,0,0,0,0,3,14,36,123,102,5,1,0,0,0,3,6,10,26,16,1,0,0,0,0,2,2,3,3,1,0,0,0,0,1,1,1,1,0,0
"2015","Bern / Berne",0,0,0,0,0,0,0,0,0,0,66,24,4,2,0,0,0,0,0,88,302,48,19,4,0,0,0,0,12,195,367,69,7,4,0,0,0,2,44,202,318,23,3,0,0,0,2,9,33,95,95,3,0,0,0,0,2,5,8,14,12,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
"2015","Luzern",0,0,0,0,0,0,0,0,0,0,32,11,1,0,0,0,0,0,0,20,94,26,7,1,0,0,0,0,5,61,110,11,1,0,0,0,0,1,12,71,104,3,0,0,0,0,1,1,8,26,30,4,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2015","Uri",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,0,0,0,7,7,1,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Schwyz",0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,9,33,4,2,0,0,0,0,0,3,31,49,8,2,0,0,0,0,0,9,40,45,4,0,0,0,0,0,1,1,13,16,1,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Obwalden",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,9,13,3,0,0,0,0,0,0,4,8,7,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Nidwalden",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,6,0,2,0,0,0,0,0,0,7,8,2,0,0,0,0,0,0,2,6,14,0,0,0,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Glarus",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,11,2,2,0,0,0,0,0,3,8,8,1,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,1,2,2,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Zug",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,19,5,2,0,0,0,0,0,2,17,52,10,0,0,0,0,0,0,4,22,42,2,0,0,0,0,0,0,5,3,12,1,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,16,6,1,0,0,0,0,0,0,18,87,18,3,1,0,0,0,0,6,54,116,18,5,0,0,0,0,2,15,71,73,2,0,0,0,0,0,2,9,31,29,1,0,0,0,0,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Solothurn",0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,16,74,9,2,1,0,0,0,0,2,51,102,15,3,0,0,0,0,1,16,62,70,6,0,0,0,0,0,3,6,21,15,1,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,19,4,2,0,0,0,0,0,0,24,60,20,4,3,0,0,0,0,6,33,56,10,4,1,0,0,0,1,12,36,51,2,0,0,0,0,0,1,5,18,20,1,0,0,0,0,1,2,2,4,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"2015","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,12,5,1,0,0,0,0,0,0,19,66,14,1,1,0,0,0,0,3,43,95,17,0,0,0,0,0,1,13,72,78,6,0,0,0,0,0,4,5,26,29,3,1,0,0,0,0,1,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2015","Schaffhausen",0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,17,3,3,0,0,0,0,0,0,14,27,5,1,0,0,0,0,0,0,17,24,0,0,0,0,0,0,1,5,6,7,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2015","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,17,1,0,0,1,0,0,0,1,9,14,6,1,0,0,0,0,0,3,13,23,2,0,0,0,0,0,0,2,7,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2015","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","St. Gallen",0,0,0,0,0,0,0,0,0,0,51,4,3,0,0,0,0,0,0,47,130,23,9,1,0,0,0,0,5,88,179,27,1,0,0,0,0,1,9,100,135,8,1,0,0,0,0,2,9,33,36,3,0,0,0,0,0,5,5,10,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2015","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,0,0,11,50,7,0,1,0,0,0,0,3,44,57,10,0,0,0,0,0,0,9,45,48,4,1,0,0,0,0,1,5,20,21,1,0,0,0,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Aargau",0,0,0,0,0,0,0,0,0,0,38,8,2,0,0,0,0,0,0,49,202,28,3,3,0,0,0,0,8,108,268,42,4,0,0,0,0,2,30,137,209,15,0,1,0,0,1,4,8,57,39,4,0,0,0,0,1,1,5,14,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2015","Thurgau",0,0,0,0,0,0,0,0,0,1,14,4,1,0,0,0,0,0,0,23,73,11,1,1,0,0,0,0,1,43,95,14,2,0,0,0,0,1,11,43,65,4,0,0,0,0,0,1,9,19,20,2,0,0,0,0,0,1,0,13,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2015","Ticino",0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,24,86,24,6,1,0,0,0,0,4,66,130,24,3,0,0,0,0,1,13,73,94,9,0,0,0,0,0,3,12,20,30,0,0,0,0,0,1,5,4,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2015","Vaud",0,0,0,0,0,0,0,0,0,0,56,11,1,1,0,0,0,0,0,71,305,59,23,8,0,0,0,0,8,171,343,80,13,1,0,0,0,5,35,172,207,18,0,0,0,0,0,7,24,70,62,2,0,0,0,0,3,4,9,21,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,28,108,14,4,0,0,0,0,0,4,71,157,19,2,0,0,0,0,0,15,64,82,5,0,0,0,0,0,1,7,23,23,4,1,0,0,0,2,1,7,6,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"2015","Neuchâtel",0,0,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,0,23,70,14,7,0,0,0,0,0,3,37,72,20,2,0,0,0,0,0,8,38,56,6,0,0,0,0,0,3,7,21,13,4,0,0,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Genève",0,0,0,0,0,0,0,0,0,0,29,11,3,2,0,0,0,0,0,57,173,45,18,2,1,0,0,0,4,131,206,46,6,0,0,0,0,1,23,109,122,15,2,1,0,0,0,6,22,44,30,3,0,0,0,0,1,2,13,10,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Jura",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,11,20,5,0,1,0,0,0,0,0,15,26,3,0,0,0,0,0,1,3,18,22,3,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","Zürich",0,0,0,0,0,0,0,0,0,1,140,44,7,1,0,0,0,0,0,141,492,117,35,6,1,0,0,0,22,296,566,80,18,3,0,0,0,10,83,330,390,28,2,0,0,0,2,8,40,146,118,4,0,0,0,1,1,5,12,16,16,1,0,0,0,0,1,0,3,3,2,0,0,0,0,0,1,0,0,0,0
"2016","Bern / Berne",0,1,0,0,0,0,0,0,0,0,62,28,1,3,0,0,0,0,0,70,292,59,17,4,1,0,0,0,8,183,414,67,7,0,1,0,0,2,48,215,290,27,0,0,0,0,1,8,26,99,101,4,0,0,0,0,0,6,9,14,12,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"2016","Luzern",0,0,0,0,0,0,0,0,0,0,26,2,1,0,1,0,0,0,0,36,87,15,3,1,0,0,0,0,3,45,127,14,1,0,1,0,0,0,12,70,91,8,2,0,0,0,1,1,6,41,24,1,0,0,0,0,1,0,0,5,3,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"2016","Uri",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,5,9,2,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","Schwyz",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,34,3,0,0,0,0,0,0,0,24,60,4,0,0,0,0,0,0,5,29,54,2,0,0,0,0,0,1,5,13,13,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016","Obwalden",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","Nidwalden",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,12,1,0,0,0,0,0,1,0,5,14,2,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","Glarus",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,12,2,1,0,0,0,0,0,0,11,13,2,0,0,0,0,0,0,2,4,15,0,0,0,0,0,0,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016","Zug",0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,8,21,1,0,0,0,0,0,0,0,23,38,7,1,0,0,0,0,1,7,26,40,3,0,0,0,0,0,1,5,12,11,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"2016","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,24,96,14,6,1,0,0,0,0,5,58,133,18,3,0,0,0,0,1,8,79,92,7,0,0,0,0,0,1,8,27,18,2,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2016","Solothurn",0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,24,79,13,6,0,0,0,0,0,5,62,97,14,2,0,1,0,0,0,10,61,93,2,0,0,0,0,0,2,4,29,19,1,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,11,6,2,0,0,0,0,0,0,18,64,15,5,0,1,0,0,0,3,29,67,19,2,0,0,0,0,1,10,47,61,6,0,0,0,0,0,2,7,20,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,19,71,8,2,0,0,0,0,0,2,56,113,20,1,0,0,0,0,0,13,77,80,5,1,0,0,0,0,2,10,28,21,0,0,0,0,0,0,0,2,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","Schaffhausen",0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,3,17,5,0,1,0,0,0,0,0,16,22,8,0,0,0,0,0,0,4,13,25,3,0,0,0,0,0,1,2,10,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2016","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,10,2,0,0,0,0,0,0,0,3,23,3,1,0,0,0,0,0,2,8,13,2,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
